No.,Time,Source,Destination,Protocol,Tag,Length,Info
23699,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23700,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23701,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23702,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"5988  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23703,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  48080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23704,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1641 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23705,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23706,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4321 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23707,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23708,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32781 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23709,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8008 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23710,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2013 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23711,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  27000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23712,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2401 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23713,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8093 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23714,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23715,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23716,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23717,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32775 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23718,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1092 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23719,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  50636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23720,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23721,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23722,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23723,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23724,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23725,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23726,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23727,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23728,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"49163  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23729,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23730,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5298 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23731,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23732,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23733,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23734,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23735,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23736,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  648 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23737,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23738,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23739,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23740,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23741,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23742,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23743,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2191 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23744,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23745,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1064 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23746,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23747,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23748,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23749,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"8402  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23750,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3527 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23751,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23752,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2251 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23753,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  992 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23754,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23755,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23756,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23757,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5910 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23758,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23759,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23760,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  458 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23761,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23762,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23763,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23764,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23765,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23766,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23767,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  64680 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23768,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  27356 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23769,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  880 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23770,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"6007  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23771,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23772,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  51493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23773,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23774,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  17 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23775,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3372 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23776,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23777,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23778,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23779,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3945 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23780,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23781,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23782,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1057 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23783,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1055 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23784,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23785,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1074 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23786,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1974 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23787,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23788,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1145 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23789,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23790,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23791,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  691 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23792,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23793,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32768 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23794,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"900  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23795,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23796,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23797,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23798,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23799,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23800,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23801,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23802,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23803,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23804,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23805,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  52848 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23806,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23807,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23808,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  58080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23809,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23810,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23811,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23812,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6881 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23813,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23814,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49158 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23815,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3703 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23816,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23817,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23818,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"125  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23819,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23820,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23821,10:30.5,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=34225 Ack=1 Win=85 Len=46 TSval=2092196073 TSecr=2651711926"
23822,10:30.5,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=34271 Win=83 Len=0 TSval=2651713052 TSecr=2092196073
23823,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  44442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23824,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23825,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23826,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23827,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  31038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23828,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3986 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23829,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23830,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23831,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1093 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23832,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23833,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23834,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23835,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23836,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1812 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23837,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1217 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23838,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  65000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23839,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23840,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23841,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23842,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23843,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23844,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8654 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23845,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"1073  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23846,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23847,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23848,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10243 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23849,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23850,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23851,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23852,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6669 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23853,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6839 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23854,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23855,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8181 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23856,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9220 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23857,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6699 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23858,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  41511 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23859,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23860,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23861,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23862,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23863,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23864,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23865,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23866,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23867,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1039 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23868,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23869,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23870,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"1864  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23871,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"5718  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23872,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"808  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23873,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"8222  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23874,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"6789  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23875,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"2602  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23876,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"10025  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23877,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"3017  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23878,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23879,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23880,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  15742 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23881,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  54328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23882,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23883,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23884,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1175 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23885,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23886,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23887,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23888,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23889,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23890,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2492 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23891,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23892,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1187 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23893,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23894,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23895,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23896,10:30.6,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  55555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
